195105,  -0.91,  -1.13,  -4.03,  -1.26,  -1.04,   0.50,  -1.62,  -3.75,  -2.69,  -4.50,  -3.11,  -4.64,  -4.84,   0.74,  -2.30,  -1.92,  -3.02
195106,  -3.96,  -4.59,  -1.25,  -5.60,  -4.44,  -1.91,  -3.67,  -4.59,  -8.54,  -3.53,  -5.39,  -8.59,  -8.20,  -0.88,  -2.93,  -0.44,  -2.57
195107,   2.98,   5.93,  11.08,   1.92,   3.86,  11.47,   6.82,   6.25,  10.82,   7.30,   6.96,   4.77,   8.36,   5.02,   2.37,   5.85,   6.01
195108,   3.53,  11.05,   4.82,   2.72,   6.18,   2.56,   0.62,   5.22,   9.42,   4.35,   4.68,   6.45,   3.10,   2.89,   4.27,   5.21,   5.50
195109,   0.25,   5.33,   1.72,   0.04,   1.55,   1.61,   1.17,   2.25,   2.77,   5.36,   2.56,   3.14,   3.72,   1.12,   2.03,   1.80,   3.38
195110,  -1.66,  -0.93,  -0.87,  -3.44,  -2.87,  -5.35,  -1.25,  -2.59,  -1.47,  -2.95,  -2.83,  -2.30,  -3.71,   0.96,  -3.29,  -1.35,  -4.12
195111,  -0.56,   0.29,  -0.76,  -1.55,   2.82,   1.47,  -1.69,  -0.18,   0.04,  -1.05,   1.24,   0.59,   1.81,   2.02,   0.98,   3.58,   1.32
195112,   1.04,  -2.00,   2.85,   0.11,   2.37,   5.97,   2.02,   1.38,   0.38,   0.77,   3.26,   0.83,   1.22,   2.89,  -1.36,   3.68,   1.52
195201,   0.56,   4.23,   7.78,  -0.89,   1.43,  -0.48,   2.23,   1.19,   3.60,   1.57,   0.27,   0.25,   1.84,   3.21,   0.40,   2.91,   1.42
195202,  -1.01,  -3.03,  -3.10,  -2.50,  -1.88,  -2.73,  -2.77,  -1.14,  -5.24,  -3.80,  -1.52,  -1.53,  -2.26,  -0.23,  -1.73,  -0.56,  -2.33
195203,   1.22,  -0.15,   8.32,   2.87,   0.79,   1.78,   0.89,   3.22,   2.23,   4.68,   2.94,   4.42,   4.86,   1.69,   1.95,   3.45,   2.74
195204,  -3.07,  -7.03,  -8.11,  -4.52,  -4.06,  -8.13,  -5.09,  -5.09,  -7.28,  -6.30,  -3.85,  -4.84,  -3.56,  -1.72,  -1.97,  -2.77,  -4.94
195205,   1.10,   2.22,   3.04,   2.88,   0.11,   3.76,   0.38,   1.91,   2.34,   1.44,   2.38,   3.00,   4.22,   3.23,   3.01,   3.03,   0.55
195206,   1.50,   2.54,   4.30,   2.85,   3.05,   2.93,   0.57,   2.25,   4.74,   2.31,   2.26,   1.77,   6.05,   1.67,   2.98,   2.32,   3.95
195207,   0.38,   0.68,  -0.85,  -0.18,  -0.49,  -0.24,  -0.75,   1.45,   2.53,  -0.71,   2.74,   2.01,  -0.02,   1.87,   1.79,   2.48,   1.20
195208,   1.21,  -0.39,  -2.40,   0.14,   1.99,  -1.36,   0.20,   0.59,  -1.95,  -0.12,  -0.09,   1.40,  -0.94,   2.20,  -0.33,   0.11,   0.32
195209,  -2.83,  -1.65,  -4.59,  -2.23,  -1.75,  -3.54,  -1.55,  -1.92,  -3.65,  -2.70,  -0.89,  -0.32,  -2.16,   0.66,  -1.06,   0.48,   0.76
195210,  -1.11,  -2.36,   0.68,  -4.51,  -0.41,  -2.45,   0.30,  -2.23,  -1.80,  -2.92,  -1.55,  -0.69,   0.56,  -0.22,  -1.55,  -2.42,  -0.73
195211,   4.61,   3.77,   1.84,   4.91,   4.36,   6.64,   5.70,   6.24,   7.08,   8.64,   6.75,   5.82,   6.67,   5.01,   3.43,   6.85,   5.96
195212,   0.36,   1.57,   5.75,   4.69,   2.57,   2.60,   0.35,   1.14,   2.38,   2.28,   2.24,   2.43,   2.86,   1.86,   0.31,   5.32,   2.26
195301,   2.81,   6.51,  -3.03,   2.59,   3.35,  -1.28,   2.00,   3.21,   2.76,   4.84,   2.59,   5.09,   4.64,   1.06,   1.80,  -0.28,   1.93
195302,   1.41,   1.67,   1.34,   4.28,   2.11,  -1.58,   2.71,   0.69,   0.82,   3.30,   1.37,   1.77,  -0.22,   1.07,   0.94,   0.89,   1.45
195303,  -0.46,  -5.62,   4.21,  -2.16,  -1.08,   0.21,  -0.79,  -0.62,  -3.77,  -2.37,  -1.45,  -2.53,  -2.68,   0.56,   0.08,   0.19,  -0.50
195304,  -0.52,  -3.22,  -3.68,  -1.71,  -3.77,  -4.09,  -0.32,  -1.79,  -2.36,  -2.44,  -2.12,  -2.63,  -3.16,  -3.14,  -1.69,  -3.71,  -1.75
195305,   0.62,  -1.76,   2.18,   0.84,   0.15,  -0.75,   0.27,  -0.07,   1.27,  -0.16,   0.15,  -0.49,   3.00,  -0.33,   0.89,  -0.03,   0.33
195306,  -3.29,  -3.14,  -1.15,  -2.79,  -5.05,  -2.59,  -2.60,  -4.65,  -3.27,  -4.09,  -3.39,  -5.17,  -3.26,  -2.85,  -2.83,  -3.00,  -2.64
195307,   1.73,  -0.21,   2.17,   1.16,   3.12,   2.78,   2.76,   1.39,   2.06,   2.60,   0.42,   0.09,   1.51,   3.22,   2.30,   0.62,   2.24
195308,  -3.57,  -6.82,  -7.62,  -5.12,  -4.16,  -4.48,  -4.22,  -5.00,  -8.11,  -6.78,  -5.94,  -7.11,  -7.95,  -0.21,  -2.73,  -2.34,  -5.01
195309,  -1.72,  -2.70,  -2.86,  -2.17,  -1.49,   1.10,  -0.75,  -1.24,  -2.54,  -0.49,  -0.46,  -2.74,  -2.37,   1.27,  -1.23,  -1.17,   0.97
195310,   1.14,   1.03,   5.83,   2.00,   3.94,   3.66,   0.80,   4.35,   7.59,   4.35,   3.56,   7.67,   3.87,   4.68,   0.73,   4.28,   3.58
195311,   2.01,   0.94,   1.84,  -1.57,   3.90,   3.40,   2.36,   2.59,   1.82,   3.00,   2.85,   0.76,   1.87,   2.91,   0.46,   3.36,   3.82
195312,  -0.83,  -3.92,  -0.85,  -3.73,  -1.74,  -1.06,  -0.23,  -1.41,  -3.97,  -3.67,  -0.81,  -3.29,  -3.02,   0.84,  -1.70,   0.55,   0.26
195401,   7.04,   9.67,  10.04,   6.83,   5.97,   5.01,   6.14,   8.40,   8.09,  10.61,   7.71,   6.50,   8.78,   3.51,   6.50,   5.35,   6.82
195402,  -0.14,  -0.18,   3.24,   2.36,   1.52,   0.46,  -0.21,   1.96,   0.00,   2.97,   2.37,  -0.36,   1.43,   2.13,   0.19,   5.07,   1.50
195403,   2.48,   4.76,   4.28,  -1.06,   1.64,   2.36,   0.69,   3.29,   4.94,   3.79,   3.64,   1.42,   3.69,   2.78,   1.01,   4.03,   3.20
195404,  -0.53,   0.30,   4.41,  -3.37,   3.00,   4.86,   2.36,   2.09,   3.16,   2.02,   4.07,  -1.26,   1.49,   1.16,   0.22,   3.07,   1.98
195405,   3.50,   6.22,   3.94,   7.88,   1.34,   4.22,   3.80,   2.31,   6.18,   4.20,   4.08,   5.55,   6.70,   2.63,   2.77,   2.28,   3.20
195406,   1.50,   2.25,  -5.07,   1.94,   1.64,   1.47,  -1.05,   3.32,  -0.94,   3.20,   1.72,   0.43,   1.08,   1.35,   1.36,   2.16,   3.57
195407,   5.61,   6.49,   2.80,  11.71,   6.83,   6.63,   6.32,   6.97,   7.33,   7.11,   6.89,   6.18,   9.52,   5.85,   8.37,   6.97,   7.86
195408,  -0.92,  -0.37,  -0.14,  -2.23,  -1.24,  -1.29,   0.44,   0.34,  -2.71,  -2.27,  -2.10,  -1.60,  -0.40,  -1.35,  -0.54,   0.46,  -0.05
195409,   3.53,   7.97,   6.87,   2.30,   4.49,   5.36,   4.47,   3.82,   6.03,   2.89,   5.30,   4.42,   3.44,   1.90,   4.21,   3.08,   5.67
195410,  -1.01,  -2.20,  -1.48,   0.06,  -1.04,  -3.53,  -0.22,   1.62,  -0.85,  -0.97,   0.60,  -1.51,   1.68,  -3.51,  -2.18,  -0.72,  -0.21
195411,   6.74,  11.95,   8.01,   6.34,   6.91,  11.81,   9.28,  12.32,  14.29,   9.90,   9.20,   6.47,  10.02,   5.01,   6.92,  11.59,   9.87
195412,   6.41,   8.56,   8.93,   8.08,   5.13,   5.28,   8.38,   7.15,  13.91,   7.20,   9.94,  10.35,  15.12,   3.88,   6.76,   8.65,   8.30
195501,   1.13,   4.10,  -0.52,   2.32,   4.25,  -1.83,  -0.11,   2.06,   0.73,   1.84,   0.97,   1.99,   3.84,   1.51,   1.59,   0.45,   0.02
195502,   1.43,   2.65,   3.02,   3.89,   7.95,   3.27,   2.96,   4.66,   6.82,   4.96,   5.30,   5.12,   6.02,   3.84,   2.41,   3.28,   4.23
195503,   1.07,   6.00,   1.81,  -2.21,  -1.80,  -0.15,   1.71,  -1.09,   1.86,   1.48,   0.15,   0.16,   0.36,  -0.89,  -1.53,   0.28,  -1.16
195504,   2.44,   0.80,  -0.55,   0.70,   4.14,   4.46,   2.43,   4.08,   2.18,   1.60,   1.58,   3.31,   1.92,   2.58,   3.02,  -0.23,   3.67
195505,  -0.08,   1.32,   0.37,  -0.62,  -0.45,   1.36,   0.35,   1.06,   0.65,   1.60,   0.03,   0.04,   1.18,  -0.06,   2.01,   1.67,   1.63
195506,   0.67,   2.99,   7.51,   4.00,   1.21,   6.12,   1.49,   4.33,   7.12,   1.22,   4.97,   3.10,   0.66,   1.66,   4.21,   4.31,   4.61
195507,   0.63,  -1.13,  -0.90,   3.78,   2.77,   0.11,   1.96,  -0.18,   1.85,   0.41,   0.09,   4.00,  -1.71,   3.31,   1.60,  -0.07,  -0.75
195508,  -1.18,   5.62,   0.88,  -1.81,   2.17,   0.67,   0.06,   1.97,   3.86,   0.64,  -0.01,  -0.54,   0.92,   0.06,   0.21,  -0.49,  -0.23
195509,  -1.25,  -3.67,  -0.99,  -0.47,  -2.67,  -0.10,  -1.01,  -0.84,   0.70,   0.64,  -0.48,   3.03,  -0.94,  -2.19,   0.20,  -2.54,  -1.36
195510,  -0.25,  -4.10,  -1.55,  -1.02,  -4.17,  -0.77,   0.23,  -1.98,  -2.23,  -3.19,  -2.61,  -2.06,  -1.23,  -1.20,  -2.42,  -1.53,  -1.71
195511,   2.40,   7.15,  10.06,   0.40,   5.56,   7.95,   4.62,   3.78,   8.64,   3.98,   7.46,   4.65,   8.69,   3.07,   2.51,   3.99,   5.86
195512,   1.18,   3.21,   3.17,   2.62,   0.25,   1.58,   3.42,   2.27,   2.71,   3.81,   3.54,   1.02,   2.96,   0.26,   1.58,   2.15,   2.73
195601,  -0.08,   1.50,   1.21,   0.66,  -3.63,  -3.53,  -1.69,  -2.22,  -3.89,  -4.13,  -2.65,  -4.01,  -3.80,  -0.30,  -2.31,  -2.60,  -2.53
195602,   1.39,   8.57,   4.07,   1.42,   3.75,   3.13,   1.86,   4.79,   5.52,   3.71,   4.98,   4.52,   2.52,   1.88,   0.63,   3.31,   4.14
195603,   2.78,   1.91,  10.13,   1.32,   4.87,   7.66,   3.72,   6.53,  10.56,   9.79,   6.94,   3.56,   3.82,   3.36,   1.82,   5.87,   5.56
195604,   0.78,  -2.65,   2.28,  -2.34,  -1.03,  -1.03,   2.21,   0.92,   2.88,  -2.87,   2.38,  -1.09,   2.14,  -1.45,  -0.42,  -0.52,  -0.34
195605,  -3.56,  -4.97,  -4.03,  -5.03,  -3.60,  -5.14,  -1.92,  -3.14,  -8.23,  -4.71,  -3.70,  -5.79,  -4.65,  -0.55,  -2.68,  -5.10,  -3.69
195606,   0.35,   0.20,   3.64,   0.00,   2.34,   1.93,   1.22,   4.06,   3.05,   1.31,   4.17,   2.75,   1.97,   2.25,   0.97,   1.00,   2.13
195607,   2.10,   1.59,   5.74,   0.50,   2.34,   3.85,   2.47,   4.64,   8.63,   4.46,   6.74,   3.31,   3.27,   4.83,   2.38,   3.09,   3.09
195608,  -0.49,  -0.04,  -3.69,  -1.43,   0.50,  -1.37,  -1.20,  -2.84,  -1.15,  -1.81,  -2.71,  -0.27,  -2.45,  -1.69,  -2.12,  -1.63,  -2.30
195609,  -2.73,  -3.80,  -5.80,  -3.03,  -2.12,  -6.58,  -2.75,  -4.32,  -3.96,  -2.38,  -3.52,  -2.56,  -2.36,  -3.58,  -3.75,  -3.47,  -4.15
195610,   1.43,   0.72,   0.31,   1.11,   1.17,  -1.06,   0.37,  -0.70,   0.78,   0.50,   2.19,   0.67,   1.18,   1.04,   0.90,  -0.21,  -0.15
195611,   2.18,   2.25,   9.23,  -1.28,  -0.64,  -0.94,  -1.72,  -1.56,   3.39,  -1.58,   2.05,  -0.84,   0.84,   0.20,  -1.43,   1.75,  -2.47
195612,   1.56,   0.77,   0.22,  -0.69,   0.79,   3.31,   4.03,   3.56,   5.06,   4.53,   5.94,  -0.31,   2.86,   1.63,  -1.24,   1.37,   2.24
195701,   3.52,   0.71,  -3.42,   2.79,   1.83,  -1.71,  -0.88,  -0.77,  -6.16,   0.81,  -0.75,   0.90,   0.08,   2.78,   0.93,   1.62,   1.67
195702,  -0.93,  -3.50,  -2.63,  -3.48,  -1.86,  -2.85,  -1.35,  -2.07,  -3.89,  -1.97,  -1.69,  -2.66,  -5.03,   0.09,  -1.18,  -0.66,  -2.24
195703,   0.52,   2.60,   2.06,   1.55,   1.14,   4.10,   4.30,   1.46,   3.00,   1.22,   2.53,   3.65,   1.75,   2.21,   2.05,   2.37,   2.41
195704,   3.23,   0.00,   6.86,  -0.17,  -0.39,   1.42,   1.87,   4.56,   2.47,   3.49,   3.20,   4.11,   2.07,   2.26,   2.07,   4.14,   2.04
195705,   0.06,   1.98,   8.80,   1.81,   0.50,   4.94,   2.07,   2.17,   1.80,  -0.81,   2.28,   2.05,   0.83,   1.91,   2.71,   3.80,   1.86
195706,   0.64,  -2.15,  -4.21,  -2.24,  -2.17,   2.10,   1.66,   1.08,  -0.04,  -0.63,  -0.57,   0.10,  -1.64,  -4.76,   1.04,  -2.01,   0.76
195707,   0.06,   1.63,  -0.67,  -0.24,   1.19,   0.51,   2.48,   2.32,  -0.10,   2.61,  -0.34,   1.28,   0.68,   0.55,   1.39,   0.69,  -0.22
195708,  -2.98,  -6.34,  -6.26,  -4.81,  -3.01,  -7.08,  -0.10,  -5.51,  -7.68,  -6.20,  -6.95,  -5.51,  -6.65,  -2.33,  -1.83,  -2.49,  -5.20
195709,  -3.27,  -7.59,  -7.04,  -3.90,  -4.56,  -7.20,  -0.54,  -5.98,  -8.74,  -6.26,  -7.26,  -5.56,  -8.87,  -2.15,  -2.16,  -4.19,  -3.91
195710,  -4.20,  -8.07,  -9.42,  -8.17,  -7.45,  -7.38,  -1.51,  -5.75,  -9.38,  -7.57,  -7.91,  -7.49,  -8.15,  -1.06,  -5.46,  -6.83,  -6.87
195711,   2.16,  -2.64,   5.79,   1.41,  -0.41,   5.46,   5.89,   2.55,  -1.37,   1.76,   1.68,  -1.15,   0.57,   4.27,   1.38,   3.63,   3.48
195712,  -0.50,  -6.91, -10.25,  -6.37,  -5.53,  -6.84,   2.22,  -3.81, -11.08,  -5.78,  -7.98,  -8.19,  -7.82,   2.96,  -2.84,  -1.58,  -4.13
195801,  10.21,  14.25,   5.64,  16.00,  12.39,   9.57,   3.00,  12.69,  13.10,  10.62,  11.46,  12.28,  14.54,   6.73,   8.74,   9.70,   9.24
195802,   1.80,  -1.91,  -5.97,  -1.33,  -2.87,  -2.91,   3.55,  -1.02,  -3.24,   0.33,  -2.87,  -3.11,  -2.27,   1.34,   1.08,  -0.05,  -0.73
195803,   3.97,   4.52,   9.25,   3.04,   2.74,   1.74,   7.95,   3.17,   4.78,   3.95,   4.86,   2.17,   0.55,   2.07,   3.50,   3.31,   3.82
195804,   4.37,   2.44,   3.33,   6.52,   0.51,   0.17,   4.85,   0.48,  -0.89,   0.19,   1.73,   3.31,   5.56,   5.09,   3.69,   2.96,   2.74
195805,   3.53,   3.91,   4.15,   4.19,   1.82,   4.68,   3.45,   3.70,   5.28,   2.72,   4.37,   5.58,   4.15,   1.90,   2.96,   2.59,   5.15
195806,   1.71,   4.49,   6.27,   2.38,   2.81,   1.04,   2.81,   3.59,   1.35,   3.33,   3.35,   4.28,   4.06,   2.50,   3.01,   2.93,   4.55
195807,   1.97,   5.08,   3.54,   5.22,   5.00,   8.74,   5.90,   5.49,  12.95,   3.95,   7.11,   7.81,   7.58,   1.08,   3.00,   3.17,   4.27
195808,   3.57,   0.21,   0.90,   6.32,   6.86,   3.79,   3.16,   3.24,   1.05,   3.57,   3.46,   5.35,   1.71,  -0.91,   4.86,   3.81,   4.80
195809,   4.08,   5.19,   2.00,   6.77,   5.68,   5.01,   9.51,   3.75,   8.70,   2.41,   3.75,  10.69,   6.85,   2.58,   4.97,   1.26,   6.18
195810,   0.75,   1.21,   0.44,   3.73,   7.10,   0.52,   2.85,   4.56,   2.92,   1.03,   3.37,   4.97,   4.51,   4.17,   2.41,   3.19,   4.30
195811,   3.14,   2.70,   2.25,   3.26,   5.48,   4.58,   5.49,   3.93,   1.20,   6.52,   4.01,   4.92,   3.29,   3.19,   5.79,   3.52,   9.05
195812,   5.42,   2.40,   2.08,   3.17,   3.15,   4.97,   3.71,   4.54,   4.47,   3.62,   3.42,   4.23,   2.01,   5.24,   2.06,   3.58,   5.41
195901,   4.75,   8.91,   2.23,   5.87,   8.01,   3.51,   2.48,   5.17,   6.84,   0.86,   4.76,   4.37,   3.38,   2.58,   5.44,   0.57,   3.40
195902,   2.08,  -0.42,  -5.33,   4.86,   5.11,   4.92,   4.48,   3.19,   2.67,   3.31,   3.61,   5.50,   1.53,   0.98,   4.88,   2.04,   4.81
195903,  -0.66,  -0.12,   2.95,   2.78,   5.29,   1.89,   4.52,  -1.34,  -1.56,  -1.22,   1.78,   4.29,   1.06,   1.31,   0.34,  -0.32,   1.96
195904,   0.85,  -1.65,   0.74,   2.38,   6.56,   4.89,   9.64,   1.96,   1.47,   0.91,   5.53,   6.46,   1.94,  -0.60,   0.35,   2.09,   4.07
195905,  -0.61,   0.07,  -0.98,   1.15,   2.47,   1.86,  -1.29,   2.87,   2.39,   4.08,   1.79,   2.78,   0.93,  -1.29,   0.29,   0.02,   0.25
195906,  -1.57,  -1.30,  -2.99,   5.44,  -1.78,   2.23,   2.97,   0.52,   4.20,  -0.31,   1.73,  -0.02,  -0.54,  -2.29,   0.10,   0.39,   1.33
195907,   4.62,   4.15,   4.22,   4.68,   1.87,   3.97,   3.21,   2.94,   2.41,   3.53,   3.61,   4.88,   0.08,   4.07,   3.32,   2.47,   1.87
195908,  -0.62,  -2.09,  -3.53,  -1.94,   1.59,  -4.81,  -0.21,  -3.20,   0.46,  -4.82,  -2.67,  -1.10,  -4.01,   1.79,   0.73,  -0.89,  -1.09
195909,  -2.28,  -1.74,  -9.07,  -1.65,  -6.56,  -5.86,  -4.88,  -4.53,  -4.42,  -5.25,  -5.94,  -3.55,  -4.34,  -4.32,  -3.43,  -4.22,  -4.99
195910,   1.06,   0.81,   1.81,  -0.31,   4.44,   1.10,   4.36,   2.68,   2.15,  -1.49,   3.31,   5.58,   0.29,   1.30,   0.35,   2.36,   4.58
195911,  -0.97,   0.30,  -0.63,   1.64,   1.64,   2.85,   1.57,   1.28,  -0.76,   3.65,   3.16,   1.96,   2.09,   0.64,   1.70,   1.43,   3.55
195912,   2.09,   4.44,   2.41,   1.95,   4.06,   3.04,  -0.12,   1.74,   2.07,   3.49,   3.83,   5.91,  -0.09,   1.40,   2.63,   1.04,   2.51
196001,  -2.22,  -1.58,  -4.87,  -3.67,  -2.31,  -7.07,  -4.45,  -3.43,  -5.58,  -5.75,  -4.80,  -5.45,  -2.44,  -1.63,  -2.72,  -3.14,  -6.14
196002,   0.80,  -0.27,  -3.33,   3.12,   1.57,   0.55,   0.87,   1.62,  -1.92,   0.81,   2.05,  -0.93,   1.08,   2.03,   1.15,  -0.61,   1.31
196003,  -3.11,  -3.75,  -0.52,  -3.88,  -1.50,  -2.12,  -1.15,  -1.63,  -4.56,  -4.89,  -3.34,  -5.98,  -4.71,   1.94,  -1.46,  -0.64,  -1.89
196004,  -0.82,  -2.49,  -4.47,  -1.26,  -2.06,  -3.36,   1.43,  -2.50,  -5.86,  -5.16,  -3.75,  -3.16,  -2.78,   1.61,   0.60,  -1.04,  -1.50
196005,   1.34,  -0.76,  -3.69,   1.85,   5.14,   4.05,   7.02,   0.80,  -0.43,   1.05,   4.87,  -0.51,   2.94,   1.74,   1.49,   0.65,   4.36
196006,   5.41,   0.08,   3.34,   2.24,   2.37,   1.22,   2.95,   1.91,   2.45,  -1.33,   0.61,  -0.55,   1.03,   4.61,   2.26,   1.45,   2.21
196007,  -0.31,   1.67,   1.48,  -1.48,  -4.68,  -3.49,  -2.88,  -2.73,  -1.37,  -5.42,  -3.75,  -1.89,  -2.64,   0.46,  -0.86,  -0.68,  -3.31
196008,   3.26,   7.08,   5.54,   3.96,   5.03,   3.61,   4.52,   1.21,   1.45,   2.73,   2.91,   4.00,   4.45,   4.78,   2.79,   5.31,   4.90
196009,  -3.98,  -4.72,  -0.46,  -6.19,  -6.54,  -7.76,  -6.46,  -5.25,  -8.85,  -6.20,  -7.73,  -6.77,  -8.07,  -4.00,  -4.08,  -4.27,  -7.00
196010,   0.55,   0.71,   4.38,  -3.48,  -3.73,  -0.91,  -2.08,  -3.48,  -4.08,  -6.61,  -4.03,  -4.45,  -2.63,  -0.97,  -0.82,  -1.56,  -3.97
196011,   6.87,   6.49,   4.90,   2.40,   3.97,   5.61,   4.91,   5.00,   2.32,   3.42,   4.73,   0.53,   4.35,   3.62,   5.46,   5.73,   6.63
196012,   4.43,   3.12,   4.80,   2.06,   3.36,   4.41,   5.95,   5.54,   2.48,   6.20,   4.81,   1.64,   1.14,   5.54,   1.58,   4.99,   4.15
196101,   7.50,   9.59,  11.02,   8.78,   8.14,   9.28,   6.21,   9.33,  11.50,   7.62,   7.82,   8.00,   9.90,   5.71,   6.17,   7.04,   7.17
196102,   5.17,   5.07,   0.93,   8.06,   7.35,   4.39,   6.10,   5.39,   7.67,   5.44,   7.59,   6.58,   4.81,   4.24,   7.89,   6.71,   7.84
196103,   4.53,   0.97,   2.84,   5.47,   7.56,   4.93,   8.00,   4.59,   3.84,   7.68,   5.01,   6.17,   3.54,   2.19,   9.25,   6.39,   5.68
196104,  -0.35,   2.99,   3.04,  -0.70,   0.15,  -1.01,   1.13,  -0.14,   0.15,   1.09,   0.96,  -0.48,   0.06,   2.35,   2.73,   1.31,   0.92
196105,   5.53,   8.74,   2.33,   5.28,   3.53,   6.31,   2.32,   2.64,   7.77,   3.02,   4.23,   6.40,   5.92,   2.45,   1.35,   4.21,   3.19
196106,  -2.62,  -5.40,  -1.99,  -3.46,  -8.10,  -3.07,  -2.82,  -3.49,  -7.93,  -4.63,  -4.84,  -4.36,  -5.31,  -2.60,  -2.07,  -2.65,  -4.42
196107,   0.75,   3.63,  -1.17,   1.09,  -0.56,   0.98,   2.54,  -0.70,   3.63,   2.28,   0.51,   3.20,   1.09,   2.19,   0.32,   1.39,   0.67
196108,   2.65,   5.59,  -0.62,   3.87,   1.05,   1.94,   7.07,   0.36,  -1.07,   1.02,  -0.20,   1.48,   1.35,   4.04,   3.27,   5.38,   2.78
196109,  -1.05,  -4.57,  -5.29,  -2.55,  -2.74,  -3.75,  -2.05,  -2.86,  -6.10,  -4.06,  -4.22,  -1.45,  -3.61,   1.51,  -0.81,  -1.89,  -4.74
196110,   2.26,   2.57,   7.09,   4.16,   2.34,  -1.39,   5.75,  -0.42,  -1.06,   0.72,   0.96,   0.19,   0.59,   5.24,   5.26,   3.66,   1.44
196111,   6.12,   9.87,   6.26,   6.00,   6.92,   2.69,   6.59,   4.39,   2.65,   3.70,   4.47,   5.00,   2.28,   3.74,   6.75,   6.73,   4.36
196112,  -1.53,  -3.63,   2.20,   0.76,  -1.33,  -1.06,  -4.60,  -0.56,   2.74,   2.36,   0.17,   2.51,   0.21,  -3.28,  -0.95,  -2.79,   0.89
196201,  -2.10,  -0.15,   0.56,  -1.66,  -0.64,  -0.02,  -3.56,  -1.25,  -0.52,   0.52,  -0.49,   2.34,   5.47,  -2.59,  -4.25,  -4.41,  -1.58
196202,   0.29,  -0.91,   5.84,   3.69,   2.02,   2.49,   3.31,   1.53,  -0.02,   2.85,   1.05,   2.90,   0.30,   2.08,  -0.63,   3.47,   1.78
196203,  -0.18,  -0.86,  -2.12,  -0.76,  -2.38,  -2.49,  -0.30,  -0.48,   1.01,  -2.54,  -1.92,   1.70,  -2.20,   2.44,  -0.79,  -2.26,  -0.17
196204,  -6.00,  -7.44,  -3.06,  -7.48,  -8.33,  -6.45, -10.29,  -6.92,  -8.67,  -6.29,  -7.82,  -7.07,  -6.88,  -2.10,  -6.74,  -6.81,  -8.11
196205,  -9.30,  -7.73,  -6.93,  -8.62, -10.10,  -9.34, -11.94,  -8.11,  -9.70,  -9.78, -10.57,  -8.11,  -8.71, -10.31,  -9.48, -10.12, -11.90
196206,  -6.79,  -4.30,  -5.53,  -7.09,  -9.57, -10.45, -10.45, -10.76,  -8.09,  -3.43,  -9.75,  -8.08,  -8.59,  -5.02,  -8.26,  -9.92, -10.71
196207,   5.82,   6.04,   5.20,   7.12,   3.62,   5.40,   6.70,   4.78,   4.21,   4.56,   7.34,  11.02,   8.66,   6.82,   4.86,   7.48,   6.64
196208,   2.10,   5.27,   3.25,   3.35,   3.09,   5.11,   0.28,   1.57,   1.20,   5.04,   2.14,   5.63,   3.66,   3.14,   0.77,   3.34,   4.18
196209,  -5.82,  -6.92,  -3.09,  -5.82,  -7.70,  -4.64,  -5.95,  -7.00,  -7.26,  -4.95,  -6.95,  -6.58,  -6.68,  -2.17,  -6.40,  -5.65,  -7.78
196210,  -2.82,  -2.79,  -1.46,  -1.67,  -4.01,  -0.52,  -2.69,  -1.39,  -0.08,  -0.96,  -3.14,  -2.82,  -0.15,  -1.55,  -4.48,  -3.96,  -3.19
196211,  10.94,   8.37,  12.18,  10.94,  16.95,  15.93,  16.91,  13.69,  15.87,  12.33,  15.66,  11.57,  20.05,   7.41,  10.35,  16.31,  14.39
196212,   2.16,  -1.30,   2.27,  -0.59,  -1.40,  -1.44,  -1.01,  -2.24,  -4.16,  -1.69,  -1.79,   0.02,  -1.61,   3.37,  -2.99,  -0.85,  -1.70
196301,   8.67,  11.49,   4.52,   8.61,   9.85,   6.11,   6.45,   8.18,  11.60,   7.70,   8.35,   8.88,   7.24,   5.57,   7.93,   6.15,   8.20
196302,  -0.97,  -2.05,  -1.48,  -1.35,  -3.56,  -1.98,  -3.06,  -0.77,  -0.39,  -1.22,  -2.57,  -1.13,   0.77,  -0.62,  -2.39,  -2.05,  -1.91
196303,   1.19,   0.57,   6.31,   1.29,   3.26,   3.30,   2.25,   3.34,   2.06,   0.98,   2.29,   2.31,   2.44,   1.66,   1.08,   3.53,   0.55
196304,   1.82,   2.63,   6.16,   3.41,   6.22,   3.93,   5.68,   4.28,   4.13,   5.42,   3.00,   3.10,   4.73,   2.39,   4.74,   2.90,   4.07
196305,   4.34,   3.85,   1.38,   2.34,   3.00,   5.30,  -0.02,   2.45,   6.30,   4.26,   4.28,   4.21,   6.03,   1.56,  -0.25,   1.35,   2.99
196306,  -0.72,  -1.02,  -0.19,  -1.56,  -1.51,  -1.68,  -2.01,  -1.32,  -2.42,  -1.37,  -2.20,  -1.22,  -1.95,  -0.99,  -2.38,  -1.79,  -1.51
196307,  -2.00,  -0.10,   3.77,   0.79,  -1.90,   0.18,  -0.07,  -1.60,  -0.29,  -1.58,  -2.22,   1.07,  -1.19,   0.66,   0.26,  -0.87,  -1.40
196308,   4.13,   3.55,   6.19,   2.33,   3.25,   6.40,   6.36,   3.17,   6.19,   2.02,   3.19,   3.72,   5.42,   3.86,   4.33,   4.30,   4.33
